make_id,make_name,vehicle_type,model_id,model_name,make_rid,submodel_id,submodel_name,model_rid,tyre_size
1,Ambassador,1,1,Ambassador,1,1,Avigo / Classic /Grand,1,165-80-15
2,Ashok Leyland,1,2,Ashok Leyland Stile,2,14,Ashok Leyland Stile LE Diesel,2,165-0-14
2,Ashok Leyland,1,2,Ashok Leyland Stile,2,15,Ashok Leyland Stile LS Diesel/LS 8 Seater Diesel,2,165-0-14
2,Ashok Leyland,1,2,Ashok Leyland Stile,2,16,Ashok Leyland Stile LX Diesel/LX 8 Seater Diesel,2,165-0-14
2,Ashok Leyland,1,2,Ashok Leyland Stile,2,19,Ashok Leyland Stile LX Optional Diesel,2,165-80-14
4,Audi,1,11,Audi A3,4,51,Audi A3 Attraction 35 TDI,11,205-55-16
4,Audi,1,11,Audi A3,4,52,Audi A3 Premium 35 TDI,11,205-55-16
4,Audi,1,11,Audi A3,4,53,Audi A3 Premium Plus 35 TDI,11,225-45-17
4,Audi,1,11,Audi A3,4,54,Audi A3 Premium Plus 40 TSFI,11,225-45-17
4,Audi,1,11,Audi A3,4,55,Audi A3 Technology 35 TDI,11,225-45-17
4,Audi,1,11,Audi A3,4,56,Audi A3 40TFSI prem plus Cabriolet,11,205-55-16
4,Audi,1,11,Audi A3,4,57,Audi A3 40TFSI prem plus Cabriolet,11,225-45-17
4,Audi,1,12,Audi A4,4,58,Audi A4 35 TDI Premium,12,225-55-16
4,Audi,1,12,Audi A4,4,59,Audi A4 35 TDI Premium Sport,12,225-50-17
4,Audi,1,12,Audi A4,4,60,Audi A4 35 TDI Technology Edition,12,225-50-17
4,Audi,1,12,Audi A4,4,61,Audi A4 35 TSFI Premium,12,225-55-16
4,Audi,1,12,Audi A4,4,62,New Audi A4 2.0 TDI Multitronic,12,225-55-16
4,Audi,1,13,Audi A6,4,63,Audi A6 35 TDI Premium,13,225-55-17
4,Audi,1,13,Audi A6,4,64,Audi A6 35 TDI Premium Plus,13,225-50-17
4,Audi,1,13,Audi A6,4,65,Audi A6 35 TDI Technology,13,245-45-17
4,Audi,1,13,Audi A6,4,66,Audi A6 40 TSFI Premium Plus,13,225-50-17
4,Audi,1,13,Audi A6,4,67,Audi A6 S6,13,225-50-17
4,Audi,1,14,Audi A7,4,68,Audi A7 2.8 FSI Quattro ,14,225-45-17
4,Audi,1,14,Audi A7,4,69,Audi A7 3.0 TDI Quattro,14,225-45-18
4,Audi,1,14,Audi A7,4,70,Audi A7 3.0 TDI,14,245-45-17
4,Audi,1,14,Audi A7,4,71,Audi A7 3.0 TFSI Quattro,14,265-35-20
4,Audi,1,14,Audi A7,4,72,Audi A7 2.8 FSI Quattro Sportback,14,245-45-17
4,Audi,1,14,Audi A7,4,73,Audi A7 2.8 FSI Quattro Sportback,14,255-45-18
4,Audi,1,14,Audi A7,4,74,Audi A7 3.0 TDI RS 7 sport back,14,265-35-18
4,Audi,1,14,Audi A7,4,75,Audi A7 3.0 TDI RS 7 sport back,14,275-35-20
4,Audi,1,15,Audi A8,4,76,Audi A8 L 3.0 TDI quattro,15,235-60-17
4,Audi,1,15,Audi A8,4,77,Audi A8 L 60 TSFI quattro,15,235-55-18
4,Audi,1,15,Audi A8,4,78,Audi A8 L W12 6.3 FSI Quattro,15,235-55-19
4,Audi,1,15,Audi A8,4,79,Audi A8 L 3.0 50 TDI quattro,15,NULL
4,Audi,1,16,Audi Q3,4,80,Audi Q3 2.0 TDI quattro base grade,16,215-65-16
4,Audi,1,16,Audi Q3,4,81,Audi Q3 2.0 TDI quattro high grade,16,215-65-16
4,Audi,1,16,Audi Q3,4,82,Audi Q3 35TDI Premium Plus,16,215-65-16
4,Audi,1,17,Audi Q5,4,83,Audi Q5 2.0 TDI,17,235-65-17
4,Audi,1,17,Audi Q5,4,84,Audi Q5 2.0 TFSI Quattro,17,235-65-17
4,Audi,1,17,Audi Q5,4,85,Audi Q5 3.0 TDI Quattro,17,235-65-17
4,Audi,1,17,Audi Q5,4,86,Audi Q5 45 TDI Quattro,17,235-60-18
4,Audi,1,18,Audi Q7,4,87,Audi Q7 3.0 TDI quattro,18,255-55-18
4,Audi,1,18,Audi Q7,4,88,Audi Q7 3.0 TFSI Quattro,18,255-55-18
4,Audi,1,18,Audi Q7,4,89,Audi Q7 4.2 TDI quattro,18,255-55-18
4,Audi,1,18,Audi Q7,4,90,Audi Q7 30TDI Premium,18,275-45-20
4,Audi,1,18,Audi Q7,4,91,Audi Q7 30TDI Premium Plus,18,275-45-20
4,Audi,1,18,Audi Q7,4,92,Audi Q7 30TDI Technology,18,275-45-20
4,Audi,1,19,Audi R8,4,93,Audi R8 V10 Coupe,19,235-35-19
4,Audi,1,19,Audi R8,4,94,Audi R8 V10 Coupe,19,295-30-19
4,Audi,1,19,Audi R8,4,95,Audi R8 V10 Spyder,19,235-35-19
4,Audi,1,19,Audi R8,4,96,Audi R8 V10 Spyder,19,295-30-19
4,Audi,1,19,Audi R8,4,97,Audi R8 V10 Spyder Plus,19,235-35-19
4,Audi,1,19,Audi R8,4,98,Audi R8 V10 Spyder Plus,19,295-30-19
4,Audi,1,19,Audi R8,4,99,Audi R8 V8 Coupe,19,235-40-18
4,Audi,1,19,Audi R8,4,100,Audi R8 V8 Coupe,19,285-35-18
4,Audi,1,20,Audi RS5,4,101,Audi RS5 Coupe,20,265-35-19
4,Audi,1,21,Audi RS7,4,102,Audi RS 7 Sportback,21,275-35-20
4,Audi,1,22,Audi S4,4,103,Audi S4 V6 3.0 TFSI,22,245-40-18
4,Audi,1,23,Audi S6,4,104,Audi S6 Saloon 4.0 TSFI quattro,23,255-40-19
4,Audi,1,24,Audi TT,4,105,Audi TT 2.0 TFSI,24,245-45-17
6,BMW,1,29,BMW 1 Series,6,118,BMW 1 Series ( 5 door )116i,29,205-55-16
6,BMW,1,29,BMW 1 Series,6,119,BMW 1 Series ( 5 door )118d Sportsline,29,205-55-16
6,BMW,1,29,BMW 1 Series,6,120,BMW 1 Series ( 5 door )118d Sportsplus,29,225-45-17
6,BMW,1,29,BMW 1 Series,6,121,BMW 1 Series ( 5 door )118i,29,205-55-16
6,BMW,1,30,BMW 3 Series,6,122,BMW 3 Series 320d,30,205-60-16
6,BMW,1,30,BMW 3 Series,6,123,BMW 3 Series 320d Highline,30,225-50-16
6,BMW,1,30,BMW 3 Series,6,124,BMW 3 Series 320d Luxury Line Plus ,30,225-50-17
6,BMW,1,30,BMW 3 Series,6,125,BMW 3 Series 320d Luxury Line,30,225-50-17
6,BMW,1,30,BMW 3 Series,6,126,BMW 3 Series 320d Sportsline,30,225-50-17
6,BMW,1,30,BMW 3 Series,6,127,BMW 3 Series 320d,30,205-60-16
6,BMW,1,30,BMW 3 Series,6,128,BMW 3 Series 320GT Luxury Line,30,225-50-18
6,BMW,1,30,BMW 3 Series,6,129,BMW 3 Series 320i,30,225-50-16
6,BMW,1,30,BMW 3 Series,6,130,BMW 3 Series 328i Sedan Sport Line ,30,225-45-18
6,BMW,1,30,BMW 3 Series,6,131,BMW 3 Series 328i Sport Line ,30,225-45-17
6,BMW,1,30,BMW 3 Series,6,132,BMW 3 Series 330d Convertible,30,225-45-17
6,BMW,1,30,BMW 3 Series,6,133,BMW 3 Series 330i,30,225-45-17
6,BMW,1,30,BMW 3 Series,6,134,BMW 3 Series 320d M Sport,30,225-40-18
6,BMW,1,30,BMW 3 Series,6,135,BMW 3 Series 320d M Sport,30,225-45-18
6,BMW,1,30,BMW 3 Series,6,136,BMW 3 Series 320d Prestige,30,225-55-16
6,BMW,1,30,BMW 3 Series,6,137,BMW 3 Series 320i Luxury Line,30,225-50-17
6,BMW,1,30,BMW 3 Series,6,138,BMW 3 Series 320i Prestige,30,225-55-16
6,BMW,1,31,BMW 5 Series,6,139,BMW 5 Series 520 d,31,225-55-17
6,BMW,1,31,BMW 5 Series,6,140,BMW 5 Series 520d Luxury line,31,245-45-18
6,BMW,1,31,BMW 5 Series,6,141,BMW 5 Series 520d Modern line,31,245-45-18
6,BMW,1,31,BMW 5 Series,6,142,BMW 5 Series 520i,31,225-55-17
6,BMW,1,31,BMW 5 Series,6,143,BMW 5 Series 525d,31,225-55-17
6,BMW,1,31,BMW 5 Series,6,144,BMW 5 Series 525d Luxury Line,31,245-45-18
6,BMW,1,31,BMW 5 Series,6,145,BMW 5 Series 530d,31,225-55-17
6,BMW,1,31,BMW 5 Series,6,146,BMW 5 Series 530d M Sport,31,245-45-18
6,BMW,1,31,BMW 5 Series,6,147,BMW 5 Series 530d M Sport,31,275-40-18
6,BMW,1,31,BMW 5 Series,6,148,BMW 5 Series 535i,31,225-55-17
6,BMW,1,31,BMW 5 Series,6,149,BMW 5 Series 520d Prestige Plus,31,225-55-17
6,BMW,1,31,BMW 5 Series,6,150,BMW 5 Series 520i Luxury Line,31,245-45-18
6,BMW,1,32,BMW 6 Series,6,151,BMW 6 Series 640d Convertible,32,245-40-19
6,BMW,1,32,BMW 6 Series,6,152,BMW 6 Series 640d Convertible,32,275-35-19
6,BMW,1,32,BMW 6 Series,6,153,BMW 6 Series 640d Coupe,32,245-40-19
6,BMW,1,32,BMW 6 Series,6,154,BMW 6 Series 640d Coupe,32,275-35-19
6,BMW,1,32,BMW 6 Series,6,155,BMW 6 Series 650i Convertible,32,245-45-19
6,BMW,1,32,BMW 6 Series,6,156,BMW 6 Series 650i Convertible,32,275-35-19
6,BMW,1,32,BMW 6 Series,6,157,BMW 6 Series 650i Coupe,32,245-40-19
6,BMW,1,32,BMW 6 Series,6,158,BMW 6 Series 650i Coupe,32,275-35-19
6,BMW,1,32,BMW 6 Series,6,159,BMW 6 Series 640d DPE(Design Pure Experience),32,245-40-19
6,BMW,1,32,BMW 6 Series,6,160,BMW 6 Series 640d DPE(Design Pure Experience),32,275-35-19
6,BMW,1,32,BMW 6 Series,6,161,BMW 6 Series 640d Eminence,32,245-40-19
6,BMW,1,32,BMW 6 Series,6,162,BMW 6 Series 640d Eminence,32,275-35-19
6,BMW,1,32,BMW 6 Series,6,163,BMW 6 Series M6 Convertible,32,295-30-20
6,BMW,1,32,BMW 6 Series,6,164,BMW 6 Series M6 Coupe,32,295-30-20
6,BMW,1,32,BMW 6 Series,6,165,BMW 6 Series M6 Gran Coupe,32,275-35-19
6,BMW,1,33,BMW 7 Series,6,166,BMW 7 Series 730Ld,33,245-50-18
6,BMW,1,33,BMW 7 Series,6,167,BMW 7 Series 740Li,33,245-50-18
6,BMW,1,33,BMW 7 Series,6,168,BMW 7 Series 750Li,33,245-45-19
6,BMW,1,33,BMW 7 Series,6,169,BMW 7 Series 750Li,33,275-40-19
6,BMW,1,33,BMW 7 Series,6,170,BMW 7 Series 760Li,33,245-45-19
6,BMW,1,33,BMW 7 Series,6,171,BMW 7 Series 760Li,33,275-40-19
6,BMW,1,33,BMW 7 Series,6,172,BMW 7 Series 730LD DPE (CBU),33,245-45-19
6,BMW,1,33,BMW 7 Series,6,173,BMW 7 Series 730LD DPE (CBU),33,275-40-19
6,BMW,1,33,BMW 7 Series,6,174,BMW 7 Series 730LD DPE Signature,33,245-50-18
6,BMW,1,33,BMW 7 Series,6,175,BMW 7 Series 730LD DPE(Design Pure Experience),33,245-50-18
6,BMW,1,33,BMW 7 Series,6,176,BMW 7 Series 730LD M Sport,33,245-45-19
6,BMW,1,33,BMW 7 Series,6,177,BMW 7 Series 730LD M Sport,33,275-40-19
6,BMW,1,33,BMW 7 Series,6,178,BMW 7 Series 740Li DPE Signature,33,245-45-19
6,BMW,1,33,BMW 7 Series,6,179,BMW 7 Series 740Li DPE Signature,33,275-40-19
6,BMW,1,33,BMW 7 Series,6,180,BMW 7 Series 750Li M Sport,33,245-45-19
6,BMW,1,33,BMW 7 Series,6,181,BMW 7 Series 750Li M Sport,33,275-40-19
6,BMW,1,33,BMW 7 Series,6,182,BMW 7 Series Active Hybrid,33,245-45-19
6,BMW,1,33,BMW 7 Series,6,183,BMW 7 Series Active Hybrid,33,275-40-19
6,BMW,1,34,BMW Gran Turismo,6,184,BMW Gran Turismo 3.0L Diesel,34,245-50-18
6,BMW,1,34,BMW Gran Turismo,6,185,BMW Gran Turismo 320d GT Luxury Line,34,225-50-18
6,BMW,1,34,BMW Gran Turismo,6,186,BMW Gran Turismo 320d GT Sport Line,34,225-50-18
